customer_id,gender,age_group,state,job_industry_category,job_title,online_order,order_status,wealth_segment,brand,product_line,product_class,product_size,tenure,tenure_period,past_3_years_bike_related_purchases,valuation_category,property_valuation,product_margin
232,Female,30-40,NSW,Retail,Professor,1.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,12.0,10-15,94,>9,9,0.8722810370407624
233,Male,30-40,NSW,Property,Environmental Tech,1.0,Approved,Mass Customer,Norco Bicycles,Standard,low,medium,13.0,10-15,34,>9,10,0.21887060099714212
234,Female,50-60,NSW,Retail,Chief Design Engineer,0.0,Approved,High Net Worth,Trek Bicycles,Standard,medium,large,12.0,10-15,71,>9,10,0.5940290178571429
235,Female,40-50,NSW,Health,Social Worker,0.0,Approved,Mass Customer,Norco Bicycles,Road,high,large,15.0,>15,30,6-9,8,0.39999741778885256
236,Male,60-70,VIC,Health,Research Nurse,1.0,Approved,Affluent Customer,Trek Bicycles,Road,medium,medium,14.0,10-15,79,<3,2,0.2500046859477798
237,Male,50-60,NSW,Property,Account Coordinator,0.0,Approved,High Net Worth,OHM Cycles,Standard,high,medium,11.0,10-15,18,>9,11,0.3999912234509391
239,Male,30-40,QLD,Health,Registered Nurse,0.0,Approved,Affluent Customer,OHM Cycles,Road,medium,small,3.0,<5,62,3-6,3,0.10999999999999995
240,Male,30-40,NSW,IT,Administrative Assistant III,0.0,Approved,High Net Worth,OHM Cycles,Standard,medium,medium,15.0,>15,49,>9,9,0.2499728053954096
241,Male,30-40,QLD,Entertainment,Quality Engineer,1.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,20.0,>15,94,6-9,7,0.845044492175514
242,Male,30-40,NSW,Property,Nurse,1.0,Approved,Affluent Customer,OHM Cycles,Touring,low,medium,8.0,5-10,17,>9,9,0.12974922418854307
243,Female,40-50,NSW,Manufacturing,Teacher,0.0,Approved,High Net Worth,OHM Cycles,Standard,high,medium,14.0,10-15,94,6-9,8,0.3999980056440274
245,Female,20-30,VIC,Financial Services,Associate Professor,1.0,Approved,Affluent Customer,Solex,Standard,medium,large,1.0,<5,6,<3,1,0.2500246767347744
246,Female,30-40,QLD,Manufacturing,Technical Writer,0.0,Approved,High Net Worth,Trek Bicycles,Road,low,medium,9.0,5-10,63,3-6,5,0.7608759957975051
247,Female,40-50,NSW,Financial Services,Staff Accountant II,0.0,Approved,High Net Worth,Giant Bicycles,Standard,medium,large,13.0,10-15,62,3-6,4,0.5980966407975982
248,Female,40-50,NSW,Health,Clinical Specialist,0.0,Approved,Affluent Customer,Trek Bicycles,Standard,medium,large,12.0,10-15,76,>9,10,0.8140446671479867
249,Male,30-40,NSW,IT,Quality Control Specialist,0.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,9.0,5-10,65,>9,11,0.5691775706105286
252,Female,40-50,NSW,Property,Account Coordinator,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,13.0,10-15,39,6-9,7,0.8687406083742842
253,Female,20-30,NSW,Health,Food Chemist,0.0,Approved,Mass Customer,Trek Bicycles,Road,medium,medium,1.0,<5,82,6-9,7,0.2500046859477798
254,Female,60-70,VIC,Retail,Information Systems Manager,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,14.0,10-15,98,<3,1,0.8687406083742842
255,Female,>70,VIC,IT,Desktop Support Technician,0.0,Approved,Mass Customer,Giant Bicycles,Road,medium,medium,5.0,5-10,2,<3,2,0.24999369403455673
256,Female,40-50,NSW,Health,Director of Sales,0.0,Approved,High Net Worth,Solex,Standard,high,medium,21.0,>15,16,6-9,7,0.39999609626607857
258,Female,30-40,NSW,Manufacturing,Administrative Officer,0.0,Approved,High Net Worth,WeareA2B,Standard,medium,small,9.0,5-10,24,6-9,6,0.24998578657115245
259,Female,40-50,NSW,Health,Senior Developer,1.0,Approved,High Net Worth,Giant Bicycles,Standard,medium,medium,3.0,<5,70,6-9,6,0.3196864980406127
260,Female,40-50,QLD,Health,Senior Quality Engineer,0.0,Approved,High Net Worth,Norco Bicycles,Road,high,large,22.0,>15,47,<3,2,0.39999741778885256
263,Female,30-40,NSW,Health,Dental Hygienist,1.0,Approved,High Net Worth,OHM Cycles,Road,medium,medium,7.0,5-10,89,>9,9,0.10119320171303901
264,Male,40-50,NSW,Health,Technical Writer,0.0,Cancelled,Mass Customer,WeareA2B,Standard,medium,medium,11.0,10-15,31,>9,10,0.6735446676492381
265,Male,50-60,VIC,Retail,Sales Representative,1.0,Approved,High Net Worth,Trek Bicycles,Standard,medium,large,18.0,>15,74,>9,9,0.5940290178571429
266,Female,30-40,NSW,Retail,Account Executive,0.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,18.0,>15,69,>9,10,0.5691775706105286
268,Female,40-50,NSW,Manufacturing,Chemical Engineer,0.0,Approved,Mass Customer,OHM Cycles,Standard,high,medium,10.0,10-15,60,>9,9,0.3999980056440274
269,Male,60-70,VIC,Property,Nurse Practicioner,0.0,Approved,Mass Customer,Solex,Standard,high,medium,9.0,5-10,55,6-9,7,0.4000026731892484
271,Female,30-40,QLD,Financial Services,Financial Advisor,1.0,Approved,Mass Customer,Giant Bicycles,Standard,high,medium,4.0,<5,51,<3,2,0.3999982287247704
272,Female,30-40,NSW,Retail,Product Engineer,0.0,Approved,Mass Customer,OHM Cycles,Standard,high,medium,1.0,<5,22,>9,12,0.4000013715821887
274,Female,40-50,VIC,Health,Social Worker,0.0,Approved,Mass Customer,Trek Bicycles,Road,medium,medium,14.0,10-15,66,6-9,8,0.2500046859477798
279,Female,40-50,NSW,Manufacturing,Web Designer I,1.0,Approved,Mass Customer,Trek Bicycles,Standard,high,medium,11.0,10-15,0,>9,11,0.40000403453562494
281,Female,50-60,NSW,Financial Services,Cost Accountant,0.0,Approved,High Net Worth,Trek Bicycles,Road,medium,medium,8.0,5-10,51,6-9,6,0.25972059734361025
283,Female,30-40,QLD,Retail,Assistant Manager,1.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,large,2.0,<5,34,6-9,6,0.8140446671479867
284,Male,30-40,NSW,Financial Services,Financial Analyst,1.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,9.0,5-10,38,>9,11,0.6173322695729404
285,Female,40-50,NSW,Manufacturing,Community Outreach Specialist,1.0,Approved,Mass Customer,Giant Bicycles,Road,medium,medium,12.0,10-15,3,>9,12,0.24999369403455673
286,Male,30-40,QLD,Manufacturing,Accounting Assistant II,0.0,Approved,Affluent Customer,Giant Bicycles,Touring,medium,large,11.0,10-15,99,6-9,7,0.5389734093928932
287,Female,30-40,NSW,Manufacturing,Nuclear Power Engineer,1.0,Cancelled,Affluent Customer,Solex,Touring,medium,large,4.0,<5,41,6-9,8,0.676079925525687
289,Female,50-60,NSW,Health,Clinical Specialist,0.0,Approved,High Net Worth,OHM Cycles,Standard,medium,medium,10.0,10-15,43,>9,9,0.2499728053954096
291,Female,50-60,VIC,Entertainment,Assistant Media Planner,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,4.0,<5,63,3-6,5,0.2500108267290286
293,Male,30-40,NSW,Manufacturing,Administrative Assistant III,1.0,Approved,Mass Customer,Solex,Standard,medium,medium,20.0,>15,80,<3,2,0.24996503007413623
298,Male,60-70,VIC,Manufacturing,Engineer I,0.0,Approved,High Net Worth,Solex,Road,medium,small,9.0,5-10,69,6-9,8,0.11000164365548974
299,Female,60-70,NSW,Financial Services,Budget/Accounting Analyst I,0.0,Approved,Mass Customer,Trek Bicycles,Standard,low,medium,7.0,5-10,80,>9,9,0.8539966525139242
300,Male,60-70,VIC,Health,Clinical Specialist,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,9.0,5-10,88,>9,9,0.4608385896446885
301,Female,40-50,NSW,Manufacturing,Developer IV,1.0,Approved,High Net Worth,Trek Bicycles,Road,medium,medium,19.0,>15,54,6-9,7,0.25972059734361025
303,Female,40-50,NSW,Argiculture,Assistant Professor,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,14.0,10-15,59,>9,9,0.7271471088435374
304,Male,50-60,NSW,Manufacturing,VP Marketing,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,small,15.0,>15,36,>9,11,0.1099992226203349
305,Female,50-60,NSW,Financial Services,Financial Analyst,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,11.0,10-15,1,3-6,4,0.5691775706105286
306,Male,50-60,VIC,Health,Registered Nurse,0.0,Approved,High Net Worth,Giant Bicycles,Standard,medium,large,18.0,>15,19,3-6,3,0.07221363859821617
307,Male,30-40,VIC,Health,Clinical Specialist,0.0,Approved,Affluent Customer,Solex,Standard,medium,medium,12.0,10-15,55,>9,9,0.8074928084441324
308,Male,40-50,VIC,IT,Database Administrator I,1.0,Approved,High Net Worth,OHM Cycles,Standard,medium,medium,4.0,<5,2,3-6,5,0.46921020243602257
309,Female,40-50,VIC,Health,Clinical Specialist,1.0,Approved,Mass Customer,Solex,Touring,medium,large,21.0,>15,53,6-9,7,0.676079925525687
310,Female,30-40,NSW,Financial Services,Account Coordinator,1.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,large,18.0,>15,0,>9,9,0.8140446671479867
311,Female,60-70,NSW,Health,Internal Auditor,1.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,12.0,10-15,86,>9,10,0.9385411722158179
312,Male,60-70,NSW,Financial Services,Desktop Support Technician,0.0,Approved,Affluent Customer,WeareA2B,Standard,medium,small,6.0,5-10,44,>9,10,0.1099992226203349
313,Male,30-40,VIC,Manufacturing,Operator,1.0,Approved,Mass Customer,Norco Bicycles,Standard,high,small,13.0,10-15,70,6-9,8,0.10999927794358343
314,Female,60-70,VIC,Retail,Marketing Assistant,0.0,Approved,High Net Worth,OHM Cycles,Standard,high,medium,5.0,5-10,27,3-6,3,0.3999912234509391
315,Female,60-70,VIC,Manufacturing,Chief Design Engineer,1.0,Approved,Affluent Customer,OHM Cycles,Standard,high,medium,12.0,10-15,67,>9,10,0.3999912234509391
316,Female,40-50,VIC,Manufacturing,Environmental Specialist,1.0,Approved,Mass Customer,Trek Bicycles,Mountain,low,medium,10.0,10-15,72,6-9,7,0.20000348043992763
317,Female,50-60,NSW,Entertainment,Automation Specialist II,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,14.0,10-15,26,>9,10,0.2500108267290286
318,Female,50-60,NSW,Retail,Programmer III,1.0,Approved,Affluent Customer,Giant Bicycles,Standard,medium,large,18.0,>15,21,<3,2,0.5980966407975982
320,Male,20-30,QLD,Health,Registered Nurse,1.0,Approved,Mass Customer,Solex,Standard,high,medium,4.0,<5,19,<3,2,0.39999609626607857
322,Female,40-50,QLD,Financial Services,Research Associate,1.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,11.0,10-15,19,6-9,6,0.9726861750870548
323,Female,50-60,QLD,Health,Senior Developer,1.0,Approved,Mass Customer,Giant Bicycles,Standard,high,medium,7.0,5-10,54,>9,9,0.3999982287247704
324,Male,30-40,NSW,IT,Computer Systems Analyst I,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,15.0,>15,97,>9,9,0.9896042820457287
325,Female,50-60,QLD,Financial Services,Computer Systems Analyst I,0.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,17.0,>15,98,6-9,8,0.7839591373012966
326,Female,40-50,NSW,Financial Services,Help Desk Operator,1.0,Approved,Mass Customer,Norco Bicycles,Road,medium,medium,6.0,5-10,74,>9,10,0.3073430750850106
327,Female,50-60,QLD,Health,Design Engineer,1.0,Approved,Mass Customer,Giant Bicycles,Road,medium,medium,12.0,10-15,10,6-9,8,0.24999369403455673
328,Female,30-40,VIC,Manufacturing,Senior Developer,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,12.0,10-15,87,6-9,8,0.49370644992224355
329,Male,30-40,VIC,Entertainment,Account Representative IV,0.0,Approved,High Net Worth,Trek Bicycles,Road,medium,medium,12.0,10-15,25,3-6,4,0.2500046859477798
330,Male,60-70,NSW,Manufacturing,Recruiting Manager,0.0,Approved,High Net Worth,Norco Bicycles,Mountain,low,small,7.0,5-10,78,>9,9,0.11000101651104367
331,Male,20-30,NSW,Health,Desktop Support Technician,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,large,3.0,<5,87,6-9,8,0.678676044683492
332,Female,40-50,QLD,Health,Registered Nurse,0.0,Approved,High Net Worth,Giant Bicycles,Road,medium,medium,14.0,10-15,23,6-9,8,0.24999369403455673
333,Female,50-60,QLD,Financial Services,Sales Associate,1.0,Approved,Affluent Customer,Solex,Standard,medium,large,8.0,5-10,25,3-6,5,0.6445767948993213
334,Female,20-30,VIC,Financial Services,Financial Advisor,1.0,Approved,Affluent Customer,Trek Bicycles,Road,medium,medium,3.0,<5,71,<3,2,0.25972059734361025
337,Female,40-50,VIC,Argiculture,Statistician IV,0.0,Approved,High Net Worth,OHM Cycles,Road,medium,medium,12.0,10-15,67,>9,10,0.10119320171303901
339,Female,40-50,NSW,Health,Human Resources Manager,1.0,Approved,Mass Customer,Trek Bicycles,Road,medium,medium,12.0,10-15,56,6-9,8,0.2500046859477798
341,Male,40-50,NSW,Financial Services,GIS Technical Architect,1.0,Approved,Mass Customer,Giant Bicycles,Standard,high,small,5.0,5-10,10,6-9,8,0.11000020228992191
342,Male,30-40,NSW,Health,Programmer IV,0.0,Approved,High Net Worth,WeareA2B,Standard,low,medium,2.0,<5,40,>9,10,0.19999688623873196
343,Female,60-70,NSW,Property,Recruiter,0.0,Approved,Affluent Customer,Norco Bicycles,Standard,low,medium,13.0,10-15,76,>9,11,0.19999449050990323
345,Female,30-40,NSW,Health,Senior Sales Associate,0.0,Approved,High Net Worth,Giant Bicycles,Standard,medium,large,17.0,>15,74,>9,9,0.5980966407975982
346,Male,40-50,NSW,Financial Services,Financial Analyst,1.0,Approved,Mass Customer,OHM Cycles,Standard,high,medium,3.0,<5,68,>9,10,0.3999912234509391
347,Male,50-60,NSW,Financial Services,Marketing Manager,1.0,Approved,Mass Customer,OHM Cycles,Road,medium,medium,9.0,5-10,50,>9,9,0.3520870434592433
348,Male,40-50,NSW,Retail,Assistant Professor,1.0,Approved,Mass Customer,Giant Bicycles,Standard,high,medium,9.0,5-10,20,>9,10,0.3999982287247704
350,Female,40-50,VIC,Health,Clinical Specialist,1.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,small,9.0,5-10,47,>9,9,0.11000378245925649
351,Male,20-30,VIC,Health,Pharmacist,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,2.0,<5,69,>9,10,0.5691775706105286
352,Male,40-50,QLD,Retail,Sales Representative,1.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,medium,4.0,<5,12,6-9,6,0.24999999999999992
354,Female,40-50,NSW,Property,Legal Assistant,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,9.0,5-10,87,3-6,5,0.3196864980406127
355,Female,40-50,NSW,Retail,Database Administrator II,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,3.0,<5,97,6-9,8,0.7271471088435374
359,Female,60-70,NSW,Manufacturing,Legal Assistant,0.0,Approved,Affluent Customer,OHM Cycles,Road,medium,medium,6.0,5-10,2,3-6,4,0.3520870434592433
360,Female,60-70,NSW,Property,Staff Scientist,1.0,Approved,Mass Customer,OHM Cycles,Standard,high,medium,19.0,>15,64,6-9,7,0.3999912234509391
361,Female,20-30,NSW,Health,Software Engineer IV,1.0,Approved,Mass Customer,Norco Bicycles,Standard,high,small,2.0,<5,59,>9,11,0.10999927794358343
362,Female,40-50,NSW,Financial Services,Software Engineer IV,0.0,Approved,High Net Worth,Trek Bicycles,Road,medium,medium,18.0,>15,47,6-9,7,0.2500046859477798
363,Female,30-40,NSW,Retail,Project Manager,1.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,large,7.0,5-10,82,>9,12,0.8140446671479867
364,Female,40-50,QLD,Financial Services,Database Administrator III,0.0,Approved,Affluent Customer,Trek Bicycles,Mountain,low,medium,11.0,10-15,96,>9,9,0.20000348043992763
365,Female,40-50,QLD,Property,VP Quality Control,0.0,Approved,High Net Worth,Giant Bicycles,Standard,medium,large,15.0,>15,98,3-6,5,0.5980966407975982
366,Female,>70,NSW,Entertainment,Librarian,1.0,Approved,High Net Worth,OHM Cycles,Standard,high,medium,19.0,>15,7,>9,10,0.3999980056440274
367,Female,30-40,NSW,Manufacturing,Programmer II,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,12.0,10-15,93,>9,12,0.7839591373012966
369,Male,30-40,VIC,Financial Services,Actuary,1.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,9.0,5-10,19,>9,10,0.46921020243602257
371,Male,60-70,VIC,Financial Services,Systems Administrator III,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,large,7.0,5-10,7,3-6,4,0.5980966407975982
372,Female,30-40,VIC,Property,Graphic Designer,1.0,Approved,Affluent Customer,Trek Bicycles,Standard,high,medium,4.0,<5,19,6-9,8,0.4000111610256982
373,Female,20-30,VIC,Health,Structural Analysis Engineer,1.0,Approved,High Net Worth,WeareA2B,Touring,medium,medium,1.0,<5,95,>9,9,0.7523317969836638
374,Male,30-40,VIC,Financial Services,Senior Financial Analyst,0.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,8.0,5-10,81,>9,10,0.8722810370407624
375,Male,40-50,NSW,Manufacturing,Automation Specialist II,1.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,small,7.0,5-10,13,>9,9,0.11000085258760335
376,Female,50-60,VIC,Financial Services,Financial Advisor,0.0,Approved,Mass Customer,Trek Bicycles,Standard,high,medium,19.0,>15,60,6-9,7,0.40000403453562494
377,Male,20-30,NSW,Argiculture,Staff Scientist,1.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,medium,1.0,<5,65,3-6,5,0.24999999999999992
378,Female,50-60,NSW,Retail,Senior Developer,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,17.0,>15,98,>9,9,0.8074928084441324
380,Female,60-70,QLD,Property,Structural Engineer,1.0,Approved,Mass Customer,Trek Bicycles,Standard,high,medium,17.0,>15,66,<3,1,0.40000403453562494
382,Male,30-40,NSW,Health,Research Nurse,1.0,Approved,Mass Customer,Norco Bicycles,Road,high,large,7.0,5-10,68,3-6,5,0.39999741778885256
385,Male,50-60,NSW,Health,Project Manager,1.0,Approved,High Net Worth,Solex,Standard,high,medium,9.0,5-10,69,>9,9,0.4000026731892484
386,Female,30-40,NSW,Argiculture,Senior Quality Engineer,1.0,Approved,Mass Customer,Norco Bicycles,Standard,high,small,5.0,5-10,63,6-9,8,0.10999927794358343
387,Male,40-50,NSW,Financial Services,Administrative Officer,0.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,small,22.0,>15,34,>9,10,0.11000050681097635
389,Female,40-50,NSW,Entertainment,Help Desk Operator,1.0,Approved,Affluent Customer,OHM Cycles,Standard,high,medium,17.0,>15,97,>9,9,0.3999912234509391
390,Male,20-30,NSW,Health,Programmer Analyst II,1.0,Approved,Affluent Customer,OHM Cycles,Standard,high,medium,3.0,<5,83,>9,10,0.3999912234509391
392,Male,40-50,VIC,Property,Safety Technician I,1.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,13.0,10-15,38,6-9,8,0.845044492175514
393,Male,60-70,NSW,Manufacturing,Associate Professor,1.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,medium,9.0,5-10,35,>9,10,0.47414469201198267
394,Female,40-50,NSW,Health,Legal Assistant,0.0,Approved,High Net Worth,Solex,Standard,medium,medium,16.0,>15,70,3-6,5,0.9328546386192018
395,Male,40-50,VIC,Retail,Data Coordiator,1.0,Approved,High Net Worth,Trek Bicycles,Road,medium,medium,9.0,5-10,28,6-9,7,0.2500046859477798
396,Female,50-60,NSW,Telecommunications,Systems Administrator III,0.0,Approved,High Net Worth,WeareA2B,Touring,medium,large,16.0,>15,98,>9,11,0.8623881844487116
397,Female,40-50,QLD,Financial Services,Paralegal,1.0,Approved,Affluent Customer,Giant Bicycles,Standard,medium,medium,5.0,5-10,86,6-9,7,0.2500108267290286
399,Male,40-50,QLD,Manufacturing,Engineer III,0.0,Approved,Affluent Customer,Trek Bicycles,Standard,medium,medium,16.0,>15,26,3-6,3,0.22182851880767912
400,Female,60-70,VIC,Financial Services,Financial Analyst,1.0,Approved,Mass Customer,Solex,Standard,low,medium,5.0,5-10,86,>9,11,0.9422335930534558
401,Female,30-40,NSW,Retail,Assistant Professor,0.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,small,15.0,>15,56,3-6,5,0.10999826944708832
402,Male,40-50,NSW,Retail,Desktop Support Technician,0.0,Approved,Affluent Customer,OHM Cycles,Standard,low,medium,22.0,>15,9,<3,1,0.8612602666399024
404,Male,20-30,NSW,Financial Services,Geologist I,0.0,Approved,Affluent Customer,Solex,Standard,medium,medium,4.0,<5,92,3-6,4,0.8287370915427438
406,Female,30-40,NSW,Financial Services,Financial Analyst,0.0,Approved,High Net Worth,Trek Bicycles,Standard,medium,large,12.0,10-15,58,<3,1,0.8140446671479867
408,Male,30-40,VIC,Financial Services,Senior Financial Analyst,0.0,Approved,Affluent Customer,OHM Cycles,Standard,medium,medium,11.0,10-15,79,>9,10,0.845044492175514
409,Female,40-50,NSW,Health,Executive Secretary,1.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,13.0,10-15,84,>9,9,0.46921020243602257
411,Female,40-50,NSW,Financial Services,Director of Sales,0.0,Approved,High Net Worth,Trek Bicycles,Road,medium,medium,12.0,10-15,84,6-9,8,0.2500046859477798
414,Male,40-50,NSW,Health,Social Worker,1.0,Approved,High Net Worth,OHM Cycles,Road,medium,medium,10.0,10-15,12,6-9,8,0.10119320171303901
415,Female,60-70,NSW,Financial Services,Senior Financial Analyst,1.0,Approved,Affluent Customer,Trek Bicycles,Standard,medium,small,18.0,>15,20,>9,9,0.11000050681097635
